,code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
451,FRA,2021,6.6867,44941.4369050246,81.242,70.0,1.6,47.268734,0.944,11.247,82.4988,13.359394,0.92,11.046,85.378,0.1657148695153846,0.0,0.903,867.0,2.676,0.32,Europe,Western Europe
452,FRA,2020,6.6899,42344.9458934579,80.975,70.0,1.0,47.750187,0.953,11.2687235,82.2104,14.505016,0.918,11.046,85.378,0.2253469230122641,0.0,0.898,867.0,2.676,0.3066147,Europe,Western Europe
453,FRA,2019,6.6638,45922.7947390313,80.709,70.0,0.7,46.884254,0.967,11.247,82.7315,14.081474,0.944,9.65,85.378,0.0,0.0,0.905,867.0,2.411587,0.31199586,Europe,Western Europe
454,FRA,2018,6.5921,45245.9608684875,80.444,72.0,0.7,48.006268,0.967,11.17285,82.5909,14.222917,0.949,10.0491,85.378,0.0,0.020224709,0.901,867.0,2.4279065,0.32380688,Europe,Western Europe
455,FRA,2017,6.4893,44577.0645745394,80.18,70.0,0.9,48.236797,0.974,11.3,82.4732,13.771827,0.951,10.4047,85.378,0.0,0.00311798,0.898,867.0,2.4254706,0.31632066,Europe,Western Europe
456,FRA,2016,6.442,43705.1475593257,79.917,69.0,1.2,47.58615,0.974,11.247,82.4372,13.606178,0.951,10.6987,85.378,0.0,0.13596019,0.895,867.0,2.5294688,0.31923744,Europe,Western Europe
457,FRA,2015,6.478,43345.7864281559,79.655,70.0,1.6,47.524143,0.974,11.247,82.1857,13.994941,0.951,11.4792,85.378,0.0,0.20843203,0.892,867.0,2.7123914,0.32704335,Europe,Western Europe
458,FRA,2014,6.575,43021.3946358903,79.394,69.0,1.1,47.722843,0.974,11.247,82.4761,14.14446,0.951,11.4486,85.378,0.0,0.0,0.892,867.0,2.8683486,0.32262185,Europe,Western Europe
459,FRA,2011,6.746459,42862.415796739,78.622,70.0,1.1,45.534546,0.976,11.247,81.813,14.108517,0.954,13.5949,85.378,0.0,0.0,0.881,867.0,3.3550642,0.3329475,Europe,Western Europe
460,GAB,2022,5.0347,13939.7868122861,89.116,33.8,,,0.888,6.027,65.961,24.938417,0.816,14.272,,0.1976308203846153,0.0,0.704,1831.0,8.391,0.38,Africa,Sub-Saharan Africa
461,GAB,2021,4.9583,13822.5091601456,90.423,33.8,,,0.856,6.027,65.821,25.08934,0.805,14.272,,0.3100964836538462,0.0,0.706,1831.0,8.391,0.38,Africa,Sub-Saharan Africa
462,GAB,2020,4.8518,13903.2889546654,90.092,33.8,,,0.856,6.024927,66.5305,25.273497,0.805,14.272,,0.0612437061116981,0.0,0.71,1831.0,8.391,0.38,Africa,Sub-Saharan Africa
463,GAB,2019,4.8293,14478.0017220931,89.741,33.8,,,0.877,6.027,66.6028,25.200434,0.844,13.1117,,0.0,0.0,0.709,1831.0,8.373673,0.38,Africa,Sub-Saharan Africa
464,GAB,2018,4.7992,14254.4616972272,89.37,31.0,,,0.882,6.024927,66.3064,25.033968,0.85,13.5608,,0.0,0.0,0.706,1831.0,8.24737,0.38,Africa,Sub-Saharan Africa
465,GAB,2017,4.7583,14478.1303050188,88.976,32.0,,,0.889,6.03,66.1889,25.12014,0.873,13.8497,,0.0,0.0,0.706,1831.0,8.136076,0.38024372,Africa,Sub-Saharan Africa
466,GAB,2016,4.465,14783.0781171838,88.559,35.0,,,0.874,6.027,65.8025,25.323616,0.859,14.5503,,0.0,0.0,0.702,1831.0,8.369762,0.38,Africa,Sub-Saharan Africa
467,GAB,2015,4.121,14892.0357902738,88.118,34.0,,,0.874,6.027,65.4599,24.934435,0.859,15.1732,,0.0,0.0,0.699,1831.0,8.647433,0.38,Africa,Sub-Saharan Africa
468,GAB,2014,3.896,14785.3986692256,87.651,37.0,,,0.874,6.027,64.9743,24.817865,0.859,15.3877,,0.0,0.0,0.694,1831.0,8.571224,0.38,Africa,Sub-Saharan Africa
469,GMB,2022,4.2794,2113.61484432613,62.251,37.0,26.1,9.231329,0.902,5.189,62.873,27.822496,0.88,9.63,,0.1663122545,0.0,0.5,836.0,16.461,0.388,Africa,Sub-Saharan Africa
470,GMB,2021,5.1636,2076.5664341973,63.222,37.0,27.0,10.322353,0.891,5.189,62.083,28.232056,0.862,9.63,,0.2373794978846153,0.0,0.5,836.0,16.461,0.388,Africa,Sub-Saharan Africa
471,GMB,2020,5.051,2042.62028935163,62.582,37.0,27.1,11.063967,0.869,5.3754196,62.6125,28.349976,0.843,9.63,,0.0425718221396226,0.0,0.501,836.0,16.461,0.38757205,Africa,Sub-Saharan Africa
472,GMB,2019,4.7506,2083.3090583462,61.931,37.0,25.7,10.989713,0.862,5.189,63.7549,27.778671,0.855,9.64,,0.0,0.0,0.503,836.0,16.4783,0.388,Africa,Sub-Saharan Africa
473,GMB,2018,4.5163,2012.59077029834,61.27,37.0,24.6,10.117346,0.857,5.003186,63.04,27.633589,0.848,9.62,,0.0,0.0,0.495,836.0,16.444458,0.388,Africa,Sub-Saharan Africa
474,GEO,2022,5.1091,17078.3409616702,58.166,55.0,8.343,23.572,0.858,8.769,73.022,8.708562,0.883,8.167,90.64869,0.3886412996346153,0.0,0.795,1026.0,10.024,0.366,Asia,Western Asia
475,GEO,2021,4.9732,15486.6589806215,59.872,55.0,9.7,22.582039,0.858,8.769,71.694,9.04079,0.896,8.167,94.534,1.1275099,0.0,0.802,1026.0,10.024,0.34178618,Asia,Western Asia
476,GEO,2020,4.8914,13966.3263350166,59.453,55.0,9.5,22.285507,0.875,8.273992,72.7653,9.047071,0.907,8.167,94.534,0.3473642873018868,0.0,0.802,1026.0,10.024,0.34465188,Asia,Western Asia
477,GEO,2019,4.6726,14989.2581602038,59.039,55.0,9.5,24.080158,0.875,8.769,73.4696,9.148981,0.902,7.65,94.534,0.0,0.0,0.81,1026.0,9.599961,0.35900766,Asia,Western Asia
478,GEO,2018,4.5191,14253.4089858441,58.632,58.0,7.3,23.420256,0.896,9.153195,73.3414,9.816138,0.909,7.85,94.534,0.0,0.0,0.804,1026.0,9.660679,0.36411363,Asia,Western Asia
479,GEO,2017,4.3405,13589.7073915159,58.231,56.0,7.5,24.30818,0.874,8.88,73.5701,8.56705,0.896,8.07,94.534,0.0,0.0,0.8,1026.0,9.732364,0.37939733,Asia,Western Asia
480,GEO,2016,4.286,12963.7439586374,57.837,57.0,7.9,24.517523,0.88,8.769,73.5692,8.404973,0.899,9.03,94.534,0.0,0.0,0.794,1026.0,9.857973,0.3663965,Asia,Western Asia
481,GEO,2015,4.252,12605.1400698178,57.448,52.0,7.0,23.606306,0.851,8.769,73.2972,9.084525,0.889,8.79,94.534,0.0,0.0,0.79,1026.0,9.8580475,0.36503676,Asia,Western Asia
482,GEO,2014,4.297,12254.1259497562,57.067,52.0,8.343,23.266933,0.804,8.769,73.0993,9.088052,0.822,8.58,98.4193,0.0,0.0,0.784,1026.0,10.052989,0.37554133,Asia,Western Asia
483,GEO,2011,3.892324,10535.907156318,55.919,55.0,8.343,24.077868,0.763,8.769,72.3902,7.301811,0.727,7.2,94.534,0.0,0.0,0.766,1026.0,11.406917,0.39595714,Asia,Western Asia
484,DEU,2022,6.8918,53969.625548865,77.302,80.4,0.914,39.168,0.989,11.346,80.905,10.615888,0.953,8.761,87.97746,0.3698175788346154,0.0,0.941,700.0,3.352,0.314,Europe,Western Europe
485,DEU,2021,7.0341,53395.6480227378,77.544,80.4,1.4,40.899426,0.989,11.346,80.6301,9.241354,0.955,8.761,82.862,0.2367841916865384,0.0,0.942,700.0,3.352,0.314,Europe,Western Europe
486,DEU,2020,7.1545,51780.0267992323,77.453,80.4,1.1,39.341347,0.989,11.03309,81.1472,10.5413475,0.955,8.761,82.862,0.1396662050294339,0.0,0.944,700.0,3.352,0.314,Europe,Western Europe
487,DEU,2019,7.0758,53884.3752362418,77.376,80.4,0.7,39.97999,0.991,11.346,81.5584,10.416987,0.962,8.27,82.862,0.0,0.0,0.948,700.0,3.0334759,0.31719428,Europe,Western Europe
488,DEU,2018,6.985,53431.3928655449,77.312,80.0,0.7,39.814674,0.991,11.264978,81.1717,10.607091,0.961,8.46,82.862,0.0,0.0,0.945,700.0,3.043158,0.3179069,Europe,Western Europe
489,DEU,2017,6.9647,53071.4555699913,77.261,81.0,0.7,39.083454,0.991,11.74,80.9442,9.709241,0.962,8.34,82.862,0.0,0.0,0.944,700.0,3.0490549,0.31851348,Europe,Western Europe
490,DEU,2016,6.951,51879.6725937905,77.224,81.0,0.8,39.10739,0.991,11.346,80.8471,9.67803,0.962,8.82,82.862,0.0,0.014575236,0.941,700.0,3.1660867,0.31390682,Europe,Western Europe
491,DEU,2015,6.994,51159.2974643888,77.2,81.0,1.0,38.60451,0.991,11.346,80.5742,10.070573,0.962,9.0,82.862,0.0,0.0,0.938,700.0,3.3487306,0.31443062,Europe,Western Europe
492,DEU,2014,6.75,50845.5269954271,77.19,79.0,0.914,38.173004,0.991,11.346,80.9151,10.468682,0.965,9.19,77.7459,0.0,0.0,0.937,700.0,3.5393796,0.30871856,Europe,Western Europe
493,DEU,2011,6.572111,49757.9241566763,77.16,80.4,0.914,37.511806,0.993,11.346,80.36,9.7985525,0.969,9.25,82.862,0.0,0.0,0.931,700.0,4.281531,0.30668032,Europe,Western Europe
494,GHA,2022,4.605,5480.32998341512,55.24,43.8,6.0,13.146171,0.878,5.829,63.616,27.497305,0.889,11.702,95.867,0.2281328901923077,0.0,0.615,1187.0,13.377,0.435,Africa,Sub-Saharan Africa
495,GHA,2021,4.872,5420.79216846808,57.985,43.8,6.2,13.287058,0.867,5.829,63.7954,28.110956,0.88,11.702,95.867,0.2161056136538461,0.0,0.632,1187.0,13.377,0.435,Africa,Sub-Saharan Africa
496,GHA,2020,5.0884,5263.52660401553,57.349,43.8,5.6,12.071961,0.905,5.9587283,64.114,27.96108,0.907,11.702,95.867,0.0427583917566037,0.0,0.632,1187.0,13.377,0.435,Africa,Sub-Saharan Africa
497,GHA,2019,5.148,5345.94159228145,56.707,43.8,6.0,12.458404,0.902,5.829,64.7401,28.016249,0.903,10.5411,95.867,0.0,0.0,0.631,1187.0,13.248942,0.435,Africa,Sub-Saharan Africa
498,GHA,2018,4.9963,5125.24948962186,56.06,41.0,6.2,12.830559,0.893,5.826932,64.122,27.684763,0.912,10.7872,95.867,0.0,0.0,0.62,1187.0,13.276691,0.435,Africa,Sub-Saharan Africa
499,GHA,2017,4.657,4929.56795405121,55.407,40.0,6.9,12.377537,0.903,5.7,64.0131,27.932528,0.918,11.3105,95.867,0.0,0.0,0.616,1187.0,13.370189,0.435,Africa,Sub-Saharan Africa
500,GHA,2016,4.12,4662.01147392713,54.749,43.0,6.0,12.122663,0.899,5.829,63.8902,28.025604,0.924,11.7367,95.867,0.0,0.0,0.611,1187.0,13.476835,0.4352088,Africa,Sub-Saharan Africa
501,GHA,2015,4.276,4616.6194141642,54.086,47.0,5.1,11.540709,0.877,5.829,63.1752,27.727434,0.92,12.0199,95.867,0.0,0.0,0.607,1187.0,13.551547,0.435,Africa,Sub-Saharan Africa
502,GHA,2014,4.633,4628.90141332145,53.419,48.0,6.0,10.675935,0.92,5.829,63.0447,27.511757,0.922,12.4007,95.86668,0.0,0.0,0.6,1187.0,13.421333,0.435,Africa,Sub-Saharan Africa
503,GHA,2011,4.704951,4128.56017880333,51.394,43.8,6.0,10.681656,0.929,5.829,61.6517,27.497421,0.939,13.1144,95.867,0.0,0.0,0.585,1187.0,13.291738,0.435,Africa,Sub-Saharan Africa
504,GRC,2022,5.9309,31704.4256099332,78.634,45.2,2.286,40.608,0.934,9.936,80.877,15.434785,0.893,3.687,94.06371,0.3805412296865385,0.0,0.881,652.0,5.423,0.344,Europe,Southern Europe
505,GRC,2021,5.9482,29630.9288474715,80.038,45.2,1.5,39.23875,0.94,9.936,80.1106,15.526803,0.886,3.687,94.064,0.4932398430961538,0.0,0.887,652.0,5.423,0.344,Europe,Southern Europe
506,GRC,2020,5.7226,27009.2072991312,79.715,45.2,1.5,41.31314,0.949,9.964251,80.9092,15.573601,0.916,3.687,94.064,0.1693019785943396,0.0,0.886,652.0,5.423,0.33560613,Europe,Southern Europe
507,GRC,2019,5.515,29720.1704007204,79.388,45.2,1.7,41.87651,0.938,9.936,81.2489,15.710933,0.92,3.62,94.064,0.0,0.0,0.889,652.0,4.890207,0.33104455,Europe,Southern Europe
508,GRC,2018,5.2867,29141.1743829385,79.058,45.0,2.3,42.709877,0.939,10.073087,81.3907,15.7956705,0.92,3.65,94.064,0.0,0.0,0.886,652.0,4.899358,0.32891205,Europe,Southern Europe
509,GRC,2017,5.3579,28604.8609402657,78.724,48.0,3.2,42.296627,0.952,9.77,80.8501,15.200768,0.933,3.79,94.064,0.0,0.0,0.88,652.0,4.9560804,0.34352022,Europe,Southern Europe
510,GRC,2016,5.227,28239.9192063819,78.387,44.0,3.2,42.059418,0.952,9.936,81.1617,15.527683,0.939,3.42,94.064,0.0,0.0,0.877,652.0,5.1295953,0.3495864,Europe,Southern Europe
511,GRC,2015,5.033,28260.3866739065,78.046,46.0,2.6,39.760387,0.952,9.936,80.6676,15.161912,0.94,3.78,94.064,0.0,0.0,0.88,652.0,5.490731,0.3600026,Europe,Southern Europe
512,GRC,2014,4.857,28129.9613244489,77.702,43.0,2.286,39.435555,0.954,9.936,81.007,15.503494,0.941,4.04,94.064,0.0,0.0,0.879,652.0,5.837264,0.35809505,Europe,Southern Europe
513,GRC,2011,6.132965,30318.4046680383,76.649,45.2,2.286,36.783108,0.958,9.936,80.5469,14.5218935,0.943,3.51,94.064,0.0,0.0,0.865,652.0,6.7584553,0.3484941,Europe,Southern Europe
514,GTM,2022,6.1503,9162.05278751063,50.653,28.6,18.471,12.206126,0.55,6.263,71.893,23.385323,0.678,6.457,87.30676,0.130551863,0.0,0.634,1996.0,11.033,0.483,Americas,Latin America and the Caribbean
515,GTM,2021,6.2622,8927.30195533989,52.245,28.6,21.1,12.2306185,0.56,6.263,69.2368,23.635073,0.709,6.457,87.307,0.503631646,0.0,0.627,1996.0,11.033,0.483,Americas,Latin America and the Caribbean
516,GTM,2020,6.4345,8389.10673604404,51.836,28.6,20.7,10.780973,0.55,6.29769,71.7969,23.830925,0.717,6.457,87.307,0.1668617539301887,0.0,0.635,1996.0,11.033,0.483,Americas,Latin America and the Caribbean
517,GTM,2019,6.3989,8673.00201631063,51.439,28.6,19.2,11.242561,0.579,6.263,73.1289,23.93965,0.735,6.23,87.307,0.0,0.029228933,0.642,1996.0,10.376927,0.483,Americas,Latin America and the Caribbean
518,GTM,2018,6.4362,8469.11528803522,51.054,27.0,18.1,11.365301,0.579,6.2009287,72.7257,23.208231,0.731,6.31,87.307,0.0,0.0,0.64,1996.0,10.501586,0.483,Americas,Latin America and the Caribbean
519,GTM,2017,6.3819,8322.21680991504,50.68,28.0,17.1,9.803417,0.6,6.29,72.5506,23.339088,0.744,6.01,87.307,0.0,0.0,0.64,1996.0,10.746804,0.483,Americas,Latin America and the Caribbean
520,GTM,2016,6.454,8206.04798668298,50.319,28.0,17.0,11.227133,0.585,6.263,72.3547,23.565092,0.728,6.21,87.307,0.0,0.0,0.639,1996.0,11.050489,0.483,Americas,Latin America and the Caribbean
521,GTM,2015,6.324,8125.65553391647,49.971,28.0,16.1,11.093184,0.577,6.263,72.103,23.603132,0.723,6.4,87.307,0.0,0.0,0.639,1996.0,11.307589,0.483,Americas,Latin America and the Caribbean
522,GTM,2014,6.123,7939.37437823934,49.634,32.0,18.471,11.538716,0.576,6.263,71.9638,23.115265,0.721,6.41,87.307,0.0,0.0,0.637,1996.0,11.477784,0.48278588,Americas,Latin America and the Caribbean
523,GTM,2011,6.276682,7503.67465594417,48.701,28.6,18.471,11.215353,0.57,6.263,71.1769,23.261583,0.719,7.63,87.307,0.0,0.18202095,0.611,1996.0,11.772626,0.483,Americas,Latin America and the Caribbean
524,GIN,2022,5.0717,2699.12885475889,35.775,26.4,48.414,11.413484,0.241,4.573,58.689,26.19251,0.345,12.652,,0.1209340790134615,0.0,0.451,1651.0,15.885,0.296,Africa,Sub-Saharan Africa
525,GIN,2021,4.8905,2640.34419092978,37.264,26.4,49.5,12.055168,0.264,4.573,58.8922,26.673761,0.375,12.652,,0.2296410454615384,0.0,0.465,1651.0,15.885,0.296,Africa,Sub-Saharan Africa
526,GIN,2020,4.9843,2604.11723403951,36.875,26.4,48.9,12.232301,0.264,4.56822,59.3273,26.610085,0.377,12.652,,0.0676318001377358,0.22718397,0.466,1651.0,15.885,0.296,Africa,Sub-Saharan Africa
527,GIN,2019,4.9493,2545.14020149994,36.5,26.4,49.7,12.848583,0.352,4.573,59.7199,26.42736,0.494,12.3257,,0.0,0.0,0.467,1651.0,16.024248,0.296,Africa,Sub-Saharan Africa
528,GIN,2018,4.5344,2471.71900224002,36.14,28.0,49.7,12.742509,0.434,4.6119046,59.3491,26.186491,0.554,12.2412,,0.0,0.0,0.462,1651.0,16.108694,0.29591954,Africa,Sub-Saharan Africa
529,GIN,2017,3.9641,2383.57886733462,35.793,27.0,49.7,13.260668,0.434,4.54,59.1093,26.348297,0.561,12.4731,,0.0,0.0,0.458,1651.0,16.01801,0.296,Africa,Sub-Saharan Africa
530,GIN,2016,3.507,2217.10930694606,35.46,27.0,47.1,14.178619,0.453,4.573,58.7625,26.214678,0.576,12.7897,,0.0,0.0,0.45,1651.0,16.005932,0.296,Africa,Sub-Saharan Africa
531,GIN,2015,3.607,2053.11160155314,35.141,25.0,44.3,13.032221,0.434,4.573,58.1336,25.9524,0.569,12.9852,,0.0,0.0,0.44,1651.0,15.806087,0.296,Africa,Sub-Saharan Africa
532,GIN,2014,3.656,2028.51478090374,34.836,25.0,48.414,13.088474,0.434,4.573,57.8858,25.909698,0.569,12.9658,,0.0,0.0,0.435,1651.0,15.481127,0.296,Africa,Sub-Saharan Africa
533,GIN,2011,4.170938,1912.81785663076,33.966,26.4,48.414,12.761,0.463,4.573,57.0191,25.904253,0.563,12.784,,0.0,0.23746853,0.42,1651.0,15.75141,0.296,Africa,Sub-Saharan Africa
534,GUY,2011,5.992826,10394.1532438963,26.4,,,16.84652,0.761,,66.9818,25.28106,0.787,35.3118,,0.0,0.0,0.665,2387.0,7.99013,,Americas,Latin America and the Caribbean
535,HTI,2020,3.6149,2970.46284530554,57.088,19.6,45.2,5.069702,0.454,6.1498604,64.0518,25.690546,0.662,11.724,71.515,0.0901203787950943,1.4327656,0.54,1440.0,15.888,,Americas,Latin America and the Caribbean
536,HTI,2019,3.7208,3112.29594285181,56.192,19.6,48.8,5.900014,0.444,6.197,64.2546,25.51915,0.688,11.1732,71.515,0.0,0.0,0.543,1440.0,15.827504,,Americas,Latin America and the Caribbean
537,HTI,2018,3.5969,3209.42962946008,55.278,20.0,47.0,7.375515,0.438,6.1498604,64.0188,25.286062,0.683,11.3724,71.515,0.0,0.64472616,0.541,1440.0,15.946822,,Americas,Latin America and the Caribbean
538,HTI,2017,3.582,3200.04218273139,54.346,22.0,47.0,7.609946,0.455,6.29,63.8538,25.22376,0.694,11.4465,71.515,0.0,0.0,0.539,1440.0,15.995269,,Americas,Latin America and the Caribbean
539,HTI,2016,3.603,3165.29569175721,53.396,20.0,47.0,7.824678,0.542,6.197,63.3922,25.381308,0.751,11.6425,71.515,0.0,0.0,0.532,1440.0,15.904656,,Americas,Latin America and the Caribbean
540,HTI,2015,4.028,3153.11956867416,52.427,17.0,47.0,7.8852777,0.518,6.197,63.2372,25.716509,0.734,11.9741,71.515,0.0,0.0,0.529,1440.0,16.001669,,Americas,Latin America and the Caribbean
541,HTI,2014,4.518,3154.68399817909,51.444,19.0,47.0,6.972915,0.518,6.197,62.9875,25.39473,0.734,12.0012,71.51454,0.0,0.0,0.525,1440.0,16.010979,,Americas,Latin America and the Caribbean
542,HTI,2011,3.788652,3058.98691679823,48.492,19.6,47.0,7.4281087,0.521,6.197,61.6227,24.878687,0.751,12.4551,71.515,0.0,0.0,0.512,1440.0,15.529227,,Americas,Latin America and the Caribbean
543,HND,2022,6.0225,5709.12420809714,56.295,29.6,16.057,20.627,0.732,6.216,72.083,23.79329,0.817,3.111,,0.0980059815076923,0.0,0.616,1976.0,11.814,0.497,Americas,Latin America and the Caribbean
