code,year,happiness,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini
NLD,2014,7.378,89.69,83.0,,37.540203,0.969,,81.6425,11.581054,0.941,9.28,85.48896,,0.0,0.931,778.0,3.4517539,0.2863142
NLD,2011,7.512336,87.879,,,35.989815,0.978,,81.0999,10.783998,0.945,8.4,,,0.0,0.927,778.0,4.1901207,0.27750087
NZL,2022,7.1229,,,,,0.975,,,11.447192,0.963,,90.92702,0.13278839754807692,0.0,,,,
NZL,2021,7.1998,86.789,,3.3,,0.961,,82.4513,11.178739,0.951,,,-0.027088794076538462,0.0,0.937,,,
NZL,2020,7.2766,86.699,,3.5,36.453613,0.969,11.390235,82.7419,10.975178,0.955,,,-0.10643826030698113,0.0,0.936,,,
NZL,2019,7.2996,86.615,,3.9,31.840029,0.977,,82.5665,11.082633,0.964,10.2951,,,0.0,0.937,1732.0,0.9660047,
NZL,2018,7.3075,86.538,87.0,4.4,33.688034,0.975,11.333543,82.3803,11.06043,0.965,10.6598,,,0.0,0.936,1732.0,0.944608,
NZL,2017,7.3238,86.466,89.0,4.2,33.01485,0.977,11.25,82.2189,10.887161,0.963,12.1421,,,0.0,0.935,1732.0,0.89306,
NZL,2016,7.314,86.4,90.0,3.3,33.204487,0.977,,82.07,11.062213,0.963,11.5191,,,0.0,0.934,1732.0,0.92038673,
NZL,2015,7.334,86.341,91.0,2.8,33.207623,0.977,,81.9765,10.319308,0.963,11.1336,,,0.0,0.931,1732.0,0.92590165,
NZL,2014,7.286,86.281,91.0,,32.803265,0.977,,81.7921,10.461398,0.963,10.5879,92.86563,,0.0,0.93,1732.0,0.9519009,
NZL,2011,7.372486,86.1,,,31.947412,0.977,,80.8863,10.518891,0.965,10.989,,,0.0,0.922,1732.0,1.0539498,
NIC,2022,6.2588,,,,,0.122,,,25.396149,0.194,,77.75,0.1447104423846154,0.0,,,,
NIC,2021,6.1646,59.277,,,27.118277,0.134,,73.8368,25.600409,0.2,,,0.3468510152884615,0.0,0.667,,,
NIC,2020,5.9721,59.012,,,25.44272,0.184,6.747723,71.7954,25.862938,0.252,,,0.3223442579056604,0.0,0.654,,,
NIC,2019,6.1371,58.76,,,25.725454,0.192,,74.0543,25.916445,0.254,4.66,,,0.0,0.664,2280.0,9.967102,
NIC,2018,6.105,58.522,25.0,,23.226189,0.205,6.747723,73.8497,25.484627,0.268,5.04,,,0.0,0.662,2280.0,10.030698,
NIC,2017,6.141,58.299,26.0,,23.849274,0.569,7.26,73.5536,25.586405,0.609,4.73,,,0.0,0.659,2280.0,10.109499,
NIC,2016,6.071,58.09,26.0,,23.268984,0.659,,73.2562,25.931799,0.689,4.59,,,0.0,0.653,2280.0,10.401489,
NIC,2015,5.992,57.895,27.0,,22.308142,0.655,,72.983,25.881308,0.7,4.47,,,0.0,0.647,2280.0,10.693715,
NIC,2014,5.828,57.7,28.0,,21.76347,0.666,,72.8121,25.6066,0.702,4.95,,,0.0,0.641,2280.0,10.869225,0.46156293
NIC,2011,5.114866,57.113,,,20.192785,0.652,,72.4162,25.253944,0.727,5.94,,,0.0,0.622,2280.0,11.440397,
NER,2022,4.5013,,,,9.551931,0.814,,,27.365149,0.812,,,0.1644284151346154,2.4839761,,,,
NER,2021,5.0035,16.751,,30.5,10.047441,0.797,,61.5763,28.20508,0.795,,,0.22710424173076924,4.6886034,0.4,,,
NER,2020,5.0741,16.626,,,9.290918,0.776,2.682462,61.4506,27.928488,0.78,,,0.2175887707698113,3.431463,0.401,,,
NER,2019,4.9096,16.517,,16.6,9.832031,0.789,,62.8967,27.921494,0.794,10.1456,,,2.0304222,0.406,151.0,17.699299,
NER,2018,4.6275,16.425,34.0,11.9,10.6659355,0.799,2.69209,62.4544,28.130678,0.786,10.1255,,,0.8238451,0.399,151.0,17.74849,0.37259424
NER,2017,4.1655,16.35,33.0,10.0,8.902389,0.833,2.61,62.1599,27.537033,0.819,10.1516,,,0.81424516,0.39,151.0,17.705456,
NER,2016,4.028,16.29,35.0,,9.933257,0.843,,61.6288,28.383844,0.826,10.2239,,,1.4339147,0.383,151.0,17.535795,
NER,2015,3.856,16.247,34.0,,11.9901905,0.833,,61.0827,27.38755,0.811,10.3889,,,2.648035,0.376,151.0,17.383081,
NER,2014,3.845,16.219,35.0,,11.776208,0.832,,60.786,27.90999,0.819,10.6526,,,0.0,0.37,151.0,17.043962,0.34276575
NER,2011,4.121817,16.216,,,9.6258135,0.841,,58.9941,27.896187,0.817,10.438,,,0.017357979,0.346,151.0,16.744957,0.31451714
NGA,2022,4.9806,,,,,0.624,,,26.97239,0.642,,98.42249,0.20154555771153845,1.2825956,,,,
NGA,2021,4.552,52.746,,21.3,,0.634,,52.676,27.502075,0.641,,,0.32660610384615385,1.4236088,0.535,,,
NGA,2020,4.7593,51.958,,19.8,,0.653,5.0383425,52.887,27.261023,0.653,,,0.19663671364150945,1.3977997,0.535,,,
NGA,2019,4.7241,51.157,,17.3,,0.656,,52.9104,27.25506,0.64,6.87,,,1.1239299,0.538,1150.0,12.561923,
NGA,2018,5.2646,50.344,27.0,15.1,,0.666,5.0383425,52.5536,27.213102,0.643,6.95,,,1.5731828,0.531,1150.0,12.610187,0.35127744
NGA,2017,5.1554,49.519,27.0,13.6,,0.66,4.25,52.3052,27.39415,0.645,7.06,,,1.8439667,0.526,1150.0,12.706434,
NGA,2016,5.074,48.683,28.0,12.3,,0.659,,52.0427,27.412397,0.654,7.22,,,2.023142,0.521,1150.0,12.853529,
NGA,2015,4.875,47.838,26.0,11.0,,0.645,,51.8413,27.282621,0.642,7.31,,,4.61478,0.516,1150.0,12.916796,0.3587978
NGA,2014,5.268,46.982,27.0,,,0.653,,51.7911,27.116371,0.657,7.59,98.43392,,5.538552,0.512,1150.0,12.777483,
NGA,2011,4.855947,44.366,,,,0.643,,51.3573,27.250563,0.652,8.65,,,1.1005433,0.492,1150.0,12.589704,
MKD,2022,5.2536,,,,,0.755,,,11.71198,0.795,,94.60903,0.3505973809615385,0.0,,,,
MKD,2021,5.199,58.786,,6.9,27.248259,0.777,,73.8415,11.43214,0.826,,,1.1538462051923077,0.0,0.77,,,
MKD,2020,5.1012,58.482,,6.0,25.92342,0.786,7.296405,75.1677,11.785697,0.821,,,0.7785887751320755,0.0,0.774,,,
MKD,2019,5.1598,58.208,,5.0,25.82711,0.802,,77.2928,12.2333765,0.836,7.15,,,0.0,0.784,619.0,12.744707,0.33505884
MKD,2018,5.2736,57.963,37.0,3.2,25.874708,0.763,6.816772,77.3142,12.07525,0.803,7.22,,,0.0,0.779,619.0,12.955864,0.329607
MKD,2017,5.1848,57.748,35.0,3.1,25.481066,0.779,6.82,76.4766,11.578537,0.78,7.23,,,0.0,0.773,619.0,13.185516,0.34200203
MKD,2016,5.175,57.563,37.0,3.1,25.286066,0.742,,76.0296,11.679606,0.704,7.27,,,0.0,0.767,619.0,13.348881,0.3453469
MKD,2015,5.121,57.408,42.0,3.6,25.189909,0.752,,75.9814,11.667088,0.717,7.28,,,0.0,0.762,619.0,13.571972,0.3559466
MKD,2014,5.007,57.284,45.0,,24.524715,0.765,,75.9347,11.85508,0.741,7.43,,,0.0,0.755,619.0,13.772345,0.35205436
MKD,2011,4.369255,57.092,,,25.571646,0.844,,75.1869,10.965837,0.801,5.91,,,0.0,0.741,619.0,14.58785,0.39374107
OWID_CYN,2021,5.4666,,,,,,,,,,,,,,,,,
OWID_CYN,2020,5.5355,,,,,,,,,,,,,,,,,
OWID_CYN,2019,5.5355,,,,,,,,,,,,,,,,,
OWID_CYN,2018,5.7177,,,,,,,,,,,,,,,,,
OWID_CYN,2017,5.8348,,,,,,,,,,,,,,,,,
OWID_CYN,2016,5.81,,,,,,,,,,,,,,,,,
OWID_CYN,2015,5.771,,,,,,,,,,,,,,,,,
OWID_CYN,2014,5.695,,,,,,,,,,,,,,,,,
NOR,2022,7.3155,,,,,0.966,,,1.6485492,0.941,,92.18514,0.2809947864903846,0.0,,,,
NOR,2021,7.3651,83.323,,1.2,41.58658,0.957,,83.2339,0.9751161,0.927,,,0.09131474403846154,0.0,0.961,,,
NOR,2020,7.3925,82.974,,1.0,38.3942,0.957,11.233873,83.1951,1.9717531,0.926,,,0.009777137658490564,0.0,0.959,,,
NOR,2019,7.488,82.616,,1.0,39.8572,0.974,,82.9552,1.0335215,0.956,9.91,,,0.0,0.961,1414.0,1.1047429,0.27742285
NOR,2018,7.5539,82.248,84.0,1.1,39.271053,0.985,11.209513,82.7605,1.6358247,0.969,10.1298,,,0.0,0.962,1414.0,1.1018914,0.27560863
NOR,2017,7.5937,81.871,85.0,1.1,38.60422,0.988,11.24,82.624,1.171233,0.969,10.3772,,,0.0,0.959,1414.0,1.0702112,0.2698733
NOR,2016,7.537,81.485,85.0,1.2,38.780148,0.988,,82.4147,2.0308216,0.969,11.0784,,,0.0,0.955,1414.0,1.1695822,0.28493744
NOR,2015,7.498,81.091,88.0,1.1,38.311626,0.988,,82.2718,1.782084,0.97,10.5871,,,0.0,0.953,1414.0,1.2835399,0.27496895
NOR,2014,7.522,80.692,86.0,,38.610123,0.988,,82.0859,2.074856,0.97,10.0608,,,0.0,0.952,1414.0,1.4088799,0.26752627
NOR,2011,7.524001,79.455,,,41.78127,0.989,,81.243,1.583939,0.972,11.8475,,,0.0,0.944,1414.0,1.7197739,0.25300366
OMN,2014,6.853,80.145,45.0,,,0.637,,77.4462,27.7572,0.435,4.68,,,0.0,0.814,125.0,14.251802,
PAK,2022,4.5554,,,,,0.364,,,21.19356,0.512,,92.58145,0.1862468670576923,0.3129441,,,,
PAK,2021,4.5158,37.44,,12.9,11.314495,0.322,,66.0979,21.107174,0.467,,,0.41897405769230767,0.18884875,0.544,,,
PAK,2020,4.934,37.165,,8.7,11.010473,0.302,5.079235,66.2695,20.339725,0.443,,,0.26961385799132076,0.14876974,0.543,,,
PAK,2019,5.6933,36.907,,4.8,9.87295,0.336,,66.7558,20.378132,0.455,9.77,,,0.14420496,0.546,494.0,16.882307,
PAK,2018,5.653,36.666,33.0,1.6,10.399489,0.362,5.0658207,66.482,21.19189,0.474,9.79,,,0.22208925,0.545,494.0,16.937553,0.29589266
PAK,2017,5.4725,36.442,32.0,1.3,11.45081,0.333,4.78,66.2972,21.083155,0.496,9.98,,,0.4177842,0.543,494.0,17.04984,
PAK,2016,5.269,36.234,32.0,0.8,11.152891,0.321,,65.8797,21.31555,0.488,10.0246,,,0.50579596,0.541,494.0,17.263403,
PAK,2015,5.132,36.026,30.0,0.9,10.945012,0.326,,65.6971,20.441229,0.504,9.96,,,1.1504043,0.534,494.0,17.424131,0.31291267
PAK,2014,5.194,35.819,29.0,,8.87448,0.331,,65.2842,20.147774,0.522,9.96,94.02309,,1.703228,0.527,494.0,17.49241,
PAK,2011,5.1487,35.202,,,8.163979,0.363,,64.6482,20.563103,0.547,10.0153,,,1.7315975,0.508,494.0,17.523188,0.29697958
PSE,2022,4.9078,,,,,,,,20.676634,,,,0.1608387278153846,3.104717,,,,
PSE,2021,4.4825,77.003,,4.0,6.6480284,,,73.4727,21.364664,,,,0.18772445796153844,5.4934425,0.715,,,
PSE,2020,4.5167,76.719,,3.7,6.057374,,8.047291,74.4035,21.046194,,,,0.058590774667924526,0.9562883,0.716,,,
PSE,2019,4.5528,76.44,,3.8,5.199639,,,75.2406,20.740072,,,,,1.5683,0.727,402.0,11.568065,
PSE,2018,4.6963,76.164,,4.2,5.2309046,,7.88784,74.793,21.511131,,,,,1.0612731,0.723,402.0,11.498356,
PSE,2017,4.7433,75.894,,4.4,5.7406855,,7.5,74.8329,20.691942,,,,,1.4039704,0.719,402.0,11.695317,
PSE,2016,4.775,75.628,,,5.3139777,,,74.5544,21.000626,,,,,0.08707284,0.715,402.0,12.065782,0.3369004
PSE,2015,4.754,75.368,,,5.076126,,,74.4057,20.519644,,,,,2.8987997,0.71,402.0,12.424803,
PSE,2014,4.715,75.113,,,5.1923833,,,72.6221,20.553415,,,95.7,,52.208973,0.698,402.0,12.482005,
PSE,2011,4.55501,74.381,,,4.9135785,,,73.2429,20.035173,,,,,1.8347515,0.694,402.0,12.484777,0.34415236
PAN,2022,6.2645,,,,12.945597,0.876,,,24.78437,0.889,,,0.2783132024423077,0.0,,,,
PAN,2021,6.3091,68.775,,,12.5,0.857,,76.2233,24.9499,0.883,,,0.2854835749230769,0.0,0.805,,,0.50861204
PAN,2020,6.1796,68.414,,,13.043989,0.848,6.4808674,76.657,25.28121,0.876,,,0.16788064735849056,0.0,0.801,,,
PAN,2019,6.3048,68.059,,,13.759621,0.849,,77.8103,25.385931,0.878,2.86,,,0.0,0.817,2928.0,4.181566,0.49838337
PAN,2018,6.3213,67.709,37.0,,14.799772,0.859,6.811759,77.8629,25.030968,0.879,2.92,,,0.0,0.814,2928.0,4.2902064,0.49212474
PAN,2017,6.43,67.365,37.0,,14.9,0.9,7.19,77.7954,25.254168,0.906,3.21,,,0.0,0.811,2928.0,4.453178,0.49888504
PAN,2016,6.452,67.027,38.0,,15.5,0.908,,77.6529,25.492949,0.913,3.35,,,0.0,0.805,2928.0,4.8303185,0.5040773
PAN,2015,6.701,66.696,39.0,,14.9,0.908,,77.4684,25.7092,0.913,2.95,,,0.0,0.8,2928.0,5.152515,0.50806665
PAN,2014,6.786,66.371,37.0,,15.265579,0.908,,77.2478,25.322609,0.911,4.15,,,0.0,0.794,2928.0,5.279986,0.5046687
PAN,2011,6.862561,65.437,,,16.162947,0.889,,76.6269,24.821924,0.906,3.95,,,0.0,0.779,2928.0,5.425507,0.51348317
PRY,2022,5.7378,,,,,0.735,,,24.03927,0.801,,,0.19381960373076923,0.0,,,,0.45109698
PRY,2021,5.5783,62.496,,6.1,10.7859745,0.743,,70.2617,24.115541,0.813,,,0.7817523472307693,0.0,0.717,,,0.42905566
PRY,2020,5.6526,62.183,,5.6,10.496988,0.771,6.976486,73.1816,24.855917,0.813,,,0.08816769388679245,0.0,0.73,,,0.43481943
PRY,2019,5.6921,61.879,,5.2,10.859013,0.794,,73.6207,24.503626,0.851,6.16,,,0.0,0.732,1130.0,6.9120026,0.45650637
PRY,2018,5.7427,61.585,29.0,4.1,10.9501705,0.794,6.976486,73.5676,23.713144,0.852,6.1,,,0.0,0.727,1130.0,7.076051,0.459551
PRY,2017,5.6806,61.3,29.0,2.6,11.017509,0.782,7.1,73.6436,24.507608,0.849,6.13,,,0.0,0.724,1130.0,7.23231,0.4854749
PRY,2016,5.493,61.026,30.0,1.5,10.481916,0.818,,73.5336,23.441437,0.853,5.64,,,0.0,0.721,1130.0,7.393371,0.47899717
PRY,2015,5.538,60.75,27.0,1.2,10.737979,0.804,,73.1905,24.723938,0.842,5.85,,,0.0,0.723,1130.0,7.491647,0.47605908
PRY,2014,5.878,60.474,24.0,,10.986606,0.792,,72.8777,24.437891,0.84,5.95,,,0.0,0.716,1130.0,7.7830663,0.50702643
PRY,2011,5.398257,59.584,,,10.273282,0.808,,72.1314,23.747274,0.877,4.68,,,0.0,0.696,1130.0,9.119739,0.5230993
PER,2022,5.5259,,,,,0.79,,,18.88988,0.854,,87.79749,0.1758011416096154,0.0,,,,
PER,2021,5.5591,78.5,,,15.680838,0.788,,72.3769,19.011114,0.868,,,0.8296981765384615,0.0,0.762,,,0.40249866
PER,2020,5.8396,78.297,,,12.810665,0.799,8.632247,73.6655,19.365309,0.863,,,0.6526958961037735,0.015012866,0.762,,,0.43794137
PER,2019,5.7968,78.099,,,14.070512,0.837,,76.1559,19.032635,0.893,2.73,,,0.0,0.78,1738.0,7.5373335,0.41562784
PER,2018,5.6971,77.907,35.0,,13.942096,0.824,8.447705,76.0089,18.696733,0.889,2.74,,,0.0,0.776,1738.0,7.584282,0.42387646
PER,2017,5.6632,77.72,37.0,,12.854673,0.824,8.28,75.879,19.032654,0.884,2.74,,,0.0,0.77,1738.0,7.6520333,0.4329279
PER,2016,5.715,77.539,35.0,,13.614751,0.821,,75.789,19.416061,0.884,2.66,,,0.0,0.765,1738.0,7.8317323,0.43639258
PER,2015,5.743,77.357,36.0,,14.832402,0.821,,75.6206,19.293898,0.884,2.77,,,0.0,0.759,1738.0,8.029076,0.433564
PER,2014,5.824,77.173,38.0,,16.633673,0.81,,75.3334,18.904848,0.879,2.98,85.26575,,0.0,0.755,1738.0,8.208653,0.43139225
PER,2011,5.25838,76.617,,,16.152931,0.805,,74.1327,18.657503,0.876,3.45,,,0.0,0.732,1738.0,8.725305,0.4466015
PHL,2022,5.5229,,,,,0.551,,,26.220354,0.542,,98.18874,0.08816646998076923,0.1678796,,,,
PHL,2021,5.9036,47.684,,5.7,14.130039,0.508,,69.2664,26.250364,0.505,,,0.5813948110769231,0.23357852,0.699,,,0.37268466
PHL,2020,5.8802,47.408,,4.8,13.950984,0.542,7.492334,72.1191,26.453814,0.531,,,-0.017998330196226413,0.33246878,0.71,,,
PHL,2019,6.006,47.149,,4.0,14.488472,0.543,,71.8649,26.36647,0.54,2.54,,,0.299871,0.718,2348.0,12.095477,
PHL,2018,5.6314,46.907,36.0,3.2,14.047533,0.568,8.34696,71.689,26.254074,0.578,2.58,,,0.39790425,0.71,2348.0,12.308212,0.37811705
PHL,2017,5.5241,46.682,34.0,,13.593794,0.602,8.37,71.5156,26.131943,0.625,2.63,,,1.5804982,0.704,2348.0,12.50176,
PHL,2016,5.43,46.475,35.0,,13.0871,0.655,,71.3871,26.516151,0.66,2.67,,,0.5692476,0.7,2348.0,12.846012,
PHL,2015,5.279,46.284,35.0,,13.019609,0.713,,71.2684,26.154076,0.754,2.71,,,0.5881704,0.698,2348.0,13.201629,0.40351498
PHL,2014,5.073,46.093,38.0,,13.015517,0.716,,71.151,25.940432,0.767,2.69,98.78781,,0.46385297,0.696,2348.0,13.658042,
PHL,2011,4.825137,45.522,,,11.849,0.732,,70.7881,25.79181,0.775,3.37,,,0.39548293,0.679,2348.0,15.183556,
POL,2022,6.2597,,,,,0.817,,,9.540865,0.819,,93.32083,0.18792424314423076,0.005017921,,,,
POL,2021,6.1228,60.075,,1.0,37.81359,0.821,,76.4572,8.628542,0.823,,,0.709428684548077,0.0,0.876,,,
POL,2020,6.1661,60.043,,0.9,36.574337,0.835,11.374183,76.9424,10.01848,0.838,,,0.45520672433660375,0.0,0.876,,,
POL,2019,6.1863,60.037,,0.5,36.163116,0.859,,77.9272,10.291839,0.85,9.3,,,0.0,0.881,600.0,7.4299574,0.30239472
POL,2018,6.1817,60.058,60.0,0.5,36.056408,0.863,11.517844,77.6282,9.854852,0.851,10.4013,,,0.0,0.877,600.0,7.5005426,0.3114105
POL,2017,6.123,60.105,60.0,0.7,35.283695,0.867,11.34,77.7205,8.973992,0.851,11.0616,,,0.0,0.875,600.0,7.5212946,0.30296582
POL,2016,5.973,60.178,62.0,1.2,34.650726,0.914,,77.8025,9.239858,0.88,11.371,,,0.0,0.872,600.0,7.5496197,0.3079635
POL,2015,5.835,60.278,63.0,1.8,33.569347,0.955,,77.4151,9.815048,0.95,13.1516,,,0.0,0.868,600.0,7.6557865,0.31823528
POL,2014,5.791,60.403,61.0,,33.399567,0.958,,77.5691,9.656043,0.954,14.5016,92.14073,,0.0,0.865,600.0,7.833865,0.32080153
POL,2011,5.803043,60.78,,,33.116016,0.966,,76.6506,8.910916,0.955,14.9836,,,0.0,0.847,600.0,8.919147,0.32776344
PRT,2022,5.968,,,,,0.907,,,16.392895,0.917,,87.76124,0.3220124111923077,0.0,,,,
PRT,2021,6.0163,66.849,,3.9,37.419094,0.907,,81.0443,15.4566,0.924,,,0.3343406392115385,0.0,0.866,,,
PRT,2020,5.929,66.31,,3.2,37.518684,0.921,11.310053,81.0545,15.979436,0.932,,,0.32267646111132076,0.0,0.863,,,0.3466863
PRT,2019,5.9109,65.764,,3.2,36.63774,0.969,,81.7007,15.456756,0.963,7.22,,,0.0,0.867,854.0,2.003581,0.32762748
PRT,2018,5.6925,65.211,64.0,2.9,36.960323,0.972,11.563686,81.3947,15.161358,0.967,7.5,,,0.0,0.86,854.0,2.0450046,0.33492562
PRT,2017,5.4104,64.652,63.0,3.2,36.529633,0.972,11.46,81.498,16.102865,0.967,7.86,,,0.0,0.859,854.0,2.0846946,0.3380384
PRT,2016,5.195,64.086,62.0,3.5,36.569576,0.969,,81.2324,15.590192,0.964,7.38,,,0.0,0.853,854.0,2.1530232,0.3519052
PRT,2015,5.123,63.514,64.0,4.1,36.942142,0.969,,81.2093,15.696431,0.965,8.31,,,0.0,0.85,854.0,2.2612534,0.355233
PRT,2014,5.102,62.936,63.0,,37.002907,0.959,,81.2157,15.356801,0.96,9.23,,,0.0,0.848,854.0,2.403808,0.35562173
PRT,2011,5.327314,61.167,,,35.368744,0.97,,80.4971,15.758582,0.962,7.94,,,0.0,0.835,854.0,2.6894617,0.36344677
PRI,2015,7.039,93.624,,,,,,79.695,25.566574,,,,,,,2054.0,1.2304053,
PRI,2011,6.592634,93.773,,,,,,78.3164,25.038961,,,,,,,2054.0,1.1804659,
QAT,2018,6.3745,99.135,62.0,,,0.552,8.734696,80.8982,28.443464,0.453,4.61,,,0.0,0.853,74.0,15.058252,
QAT,2017,6.3745,99.078,63.0,,,0.523,8.5,80.7171,28.069853,0.43,4.61,,,0.0,0.849,74.0,15.127548,
QAT,2016,6.375,99.015,61.0,,,0.546,,80.4335,27.60668,0.439,4.83,,,0.0,0.85,74.0,15.3004055,
QAT,2015,6.375,98.945,71.0,,,0.554,,80.0639,28.196526,0.445,4.85,,,0.0,0.846,74.0,15.558425,
QAT,2014,6.611,98.868,69.0,,,0.543,,79.7677,27.3994,0.443,5.02,99.02484,,0.0,0.839,74.0,15.736487,
QAT,2011,6.569056,98.602,,,,0.57,,78.8911,27.555231,0.462,6.24,,,0.0,0.844,74.0,15.873538,
ROU,2022,6.5891,,,,,0.848,,,10.90957,0.872,,90.69196,0.1738328256076923,0.0,,,,
ROU,2021,6.477,54.329,,5.7,27.10772,0.853,,74.1847,10.073097,0.896,,,1.060840857019231,0.0,0.821,,,
ROU,2020,6.14,54.194,,3.7,26.823576,0.85,8.369189,75.3456,11.079806,0.887,,,0.5320580242641509,0.0,0.824,,,0.3457247
ROU,2019,6.1237,54.084,,3.4,26.61225,0.882,,76.5079,11.340209,0.902,7.33,,,0.0,0.832,637.0,6.3162856,0.348042
ROU,2018,6.0697,53.998,47.0,3.4,26.53863,0.866,8.613272,76.1546,10.809926,0.884,7.71,,,0.0,0.827,637.0,6.3705325,0.28782865
ROU,2017,5.9452,53.936,48.0,4.0,25.916702,0.866,8.81,75.9519,10.396459,0.888,7.83,,,0.0,0.823,637.0,6.429887,0.36016828
ROU,2016,5.825,53.9,48.0,4.8,26.973524,0.914,,75.2458,10.435494,0.925,7.76,,,0.0,0.816,637.0,6.542261,0.28345704
ROU,2015,5.528,53.887,46.0,5.6,27.969038,0.91,,74.7901,10.963784,0.92,9.06,,,0.0,0.813,637.0,6.69661,0.3591389
ROU,2014,5.124,53.9,43.0,,27.450409,0.899,,74.9279,10.60578,0.916,8.97,93.13805,,0.0,0.811,637.0,6.9162397,0.3601154
ROU,2011,5.178499,53.96,,,26.887602,0.885,,74.4314,9.661161,0.91,9.86,,,0.0,0.808,637.0,7.759627,0.2721152
RUS,2022,5.6607,,,,,0.33,,,-2.5365536,0.309,,80.53004,0.7126693365384615,0.0483715,,,,
RUS,2021,5.4586,74.934,,0.5,,0.473,,69.419,-3.4620655,0.428,,,1.3334298088461538,0.0,0.822,,,
RUS,2020,5.4772,74.754,,0.5,,0.465,10.898087,71.3423,-1.2760892,0.431,,,0.6981416638490566,0.021975407,0.83,,,0.3602981
RUS,2019,5.546,74.587,,0.5,,0.496,,73.9332,-2.574207,0.466,21.5962,,,0.01783971,0.845,460.0,4.1095777,0.37691438
RUS,2018,5.6479,74.433,28.0,0.5,,0.495,11.776281,73.5306,-3.17535,0.474,23.403,,,0.024716398,0.841,460.0,4.071931,0.37473005
RUS,2017,5.8097,74.292,29.0,0.6,,0.49,11.9,73.3743,-2.6154745,0.468,24.4088,,,0.036438003,0.833,460.0,4.114071,0.37239072
RUS,2016,5.963,74.164,29.0,0.7,,0.504,,72.6609,-2.8144028,0.475,26.8888,,,0.048239548,0.828,460.0,4.4053173,0.368485
RUS,2015,5.856,74.05,29.0,0.7,,0.505,,72.1006,-2.635319,0.479,27.8682,,,0.059446298,0.824,460.0,4.758475,0.37740842
RUS,2014,5.716,73.95,27.0,,,0.52,,71.5664,-3.4577062,0.499,29.3725,85.21432,,0.12613918,0.818,460.0,5.012445,0.3988122
RUS,2011,5.284313,73.732,,,32.585503,0.583,,70.3981,-2.937126,0.548,31.1029,,,0.27621892,0.808,460.0,5.879866,0.39749315
RWA,2021,3.2682,17.568,,,14.820907,0.343,,66.0722,20.030123,0.24,,,0.3436230371153846,0.051998638,0.534,,,
RWA,2020,3.4147,17.432,,,16.56084,0.391,3.9257712,66.7741,20.225851,0.275,,,0.12728716533962264,0.045639984,0.532,,,
RWA,2019,3.3123,17.313,,,16.291166,0.439,,66.437,20.006594,0.329,9.45,,,0.19477946,0.534,1212.0,15.072112,
RWA,2018,3.3338,17.211,56.0,,15.875694,0.416,3.8871112,66.2505,19.633047,0.302,9.52,,,0.02393908,0.528,1212.0,15.005178,
RWA,2017,3.4081,17.125,55.0,,15.247202,0.414,3.75,65.9409,19.973354,0.273,9.62,,,0.01635277,0.526,1212.0,14.841456,
RWA,2016,3.471,17.056,54.0,,15.213668,0.466,,65.7373,20.337818,0.323,9.73,,,0.22630309,0.524,1212.0,14.8540945,0.43710047
RWA,2015,3.515,17.004,54.0,,15.252079,0.575,,65.2977,19.90301,0.405,9.89,,,0.0,0.515,1212.0,15.002198,
RWA,2014,3.465,16.967,49.0,,14.413237,0.575,,64.9401,19.595293,0.409,10.0719,91.74852,,0.0,0.513,1212.0,15.026329,
RWA,2011,4.203909,16.938,,,12.14726,0.588,,63.2615,19.115278,0.372,10.9301,,,0.0,0.497,1212.0,14.754303,
SAU,2022,6.4626,,,,,0.195,,,26.830557,0.144,,,0.02236105337980769,0.08514419,,,,
SAU,2021,6.5228,84.508,,,,0.194,,76.936,27.1677,0.144,,,0.06837911778846154,0.30597717,0.875,,,
SAU,2020,6.494,84.287,,,,0.189,7.8881774,76.2392,26.549696,0.143,,,0.10404514336226414,0.044448014,0.87,,,
SAU,2019,6.4065,84.065,,,,0.215,,77.3036,26.737677,0.159,5.43,,,0.17584325,0.873,59.0,14.74984,
SAU,2018,6.3747,83.844,49.0,,4.4098806,0.187,8.0062895,77.2115,26.890617,0.148,5.57,,,0.037123624,0.865,59.0,14.863357,
SAU,2017,6.3709,83.622,49.0,,3.2447805,0.198,8.1,77.1605,26.86168,0.161,5.74,,,0.54104453,0.86,59.0,15.012908,
SAU,2016,6.344,83.401,46.0,,3.2832859,0.213,,77.0643,26.555609,0.172,5.9,,,0.37406924,0.864,59.0,15.168638,
SAU,2015,6.379,83.18,52.0,,1.6330966,0.211,,76.9185,26.772207,0.168,5.95,,,0.6259573,0.859,59.0,15.190634,
SAU,2014,6.411,82.96,49.0,,1.3218445,0.213,,76.7573,26.301605,0.176,6.3,,,0.0,0.852,59.0,15.272349,
SAU,2011,6.597326,82.302,,,1.0562072,0.201,,76.234,25.87394,0.167,6.2,,,0.0,0.828,59.0,15.262561,
SEN,2022,4.8551,,,,18.504965,0.891,,,28.775969,0.876,,,0.2091161528076923,0.0,,,,
SEN,2021,5.0461,48.6,,11.1,16.926693,0.891,,67.0926,29.440947,0.88,,,0.2939337144230769,0.0,0.511,,,
SEN,2020,5.1318,48.122,,11.2,16.793135,0.881,4.838319,68.0064,29.375994,0.873,,,0.058357801179245286,0.0,0.513,,,
