code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
MDA,2018,5.5285,12142.7301220455,42.629,33.0,4.0,28.993246,0.811,8.250541,70.4916,10.941697,0.803,11.877,,,0.0,0.768,450.0,5.6362247,0.25661647,Europe,Eastern Europe
MDA,2017,5.6397,11464.0181535546,42.557,31.0,2.9,28.401314,0.797,8.21,70.5155,10.994229,0.779,12.4382,,,0.0,0.765,450.0,5.605743,0.25899243,Europe,Eastern Europe
MDA,2016,5.838,10816.0898117339,42.511,30.0,2.2,26.432734,0.813,,69.9169,11.153423,0.801,13.4222,,,0.0,0.756,450.0,6.155719,0.26345387,Europe,Eastern Europe
MDA,2015,5.897,10216.3708841051,42.49,33.0,1.6,26.586782,0.826,,69.2396,11.771474,0.809,13.6824,,,0.0,0.749,450.0,6.904339,0.27028158,Europe,Eastern Europe
MDA,2014,5.889,10172.713778775,42.496,35.0,,27.176023,0.803,,69.0307,10.752426,0.802,14.4705,,,0.0,0.75,450.0,7.2547054,0.26833853,Europe,Eastern Europe
MDA,2011,5.3054,8928.50088619416,42.589,,,26.432528,0.864,,69.1919,10.262927,0.86,13.2516,,,0.0,0.736,450.0,8.058976,0.30628577,Europe,Eastern Europe
MNG,2022,5.8402,12073.2454569616,,,,,0.82,,,1.6026748,0.838,,81.39333,0.0218983046961538,0.0,,,,,Asia,Eastern Asia
MNG,2021,5.7607,11668.4304178082,68.785,,0.5,27.743923,0.834,,70.9754,2.253761,0.872,,,0.1936586299615384,0.0,0.739,,,,Asia,Eastern Asia
MNG,2020,5.6772,11666.7797012439,68.657,,0.5,25.431688,0.834,9.153257,72.141,1.9064916,0.883,,,-0.102012436981132,0.0,0.745,,,,Asia,Eastern Asia
MNG,2019,5.4562,12458.018426132,68.543,,0.5,28.362103,0.855,,71.8221,1.9854546,0.898,18.0245,,,0.0,0.746,241.0,13.067182,,Asia,Eastern Asia
MNG,2018,5.2854,12052.2938125194,68.445,37.0,0.5,27.790882,0.844,9.193137,71.1992,1.6361961,0.888,18.6733,,,0.0,0.743,241.0,12.96561,0.3274099,Asia,Eastern Asia
MNG,2017,5.1246,11431.4980165191,68.363,36.0,0.5,25.036852,0.842,9.45,70.2375,2.4419038,0.886,19.1132,,,0.0,0.732,241.0,12.960136,,Asia,Eastern Asia
MNG,2016,4.955,11058.9504802077,68.297,38.0,0.5,20.68835,0.846,,69.8647,1.4130422,0.891,19.8206,,,0.0,0.733,241.0,13.107477,0.32345733,Asia,Eastern Asia
MNG,2015,4.907,11134.8018555112,68.23,39.0,0.5,22.367542,0.843,,69.4977,2.1612988,0.886,19.6771,,,0.0,0.732,241.0,13.24863,,Asia,Eastern Asia
MNG,2014,4.874,11107.988979424,68.163,39.0,,23.381416,0.837,,69.0472,1.8336229,0.883,19.6032,,,0.0,0.729,241.0,13.356024,0.3203779,Asia,Eastern Asia
MNG,2011,4.562082,8685.77986212855,67.963,,,29.672615,0.892,,67.4393,0.821819,0.915,21.8693,,,0.0,0.709,241.0,13.939495,0.33883506,Asia,Eastern Asia
MNE,2022,5.7222,22108.5789476209,,,,,0.893,,,10.694629,0.882,,88.78254,0.2252115315192308,0.0,,,,,Europe,Southern Europe
MNE,2021,5.5468,20710.3928233129,67.826,,3.3,36.77094,0.872,,76.3426,10.063949,0.863,,,1.1371255374423077,0.0,0.832,,,,Europe,Southern Europe
MNE,2020,5.5805,18258.9581594492,67.488,,3.4,38.43765,0.817,8.9080925,76.2575,10.558358,0.795,,,0.3486810106603774,0.0,0.826,,,,Europe,Southern Europe
MNE,2019,5.5461,21533.9423012786,67.15,,2.8,37.002625,0.864,,77.0396,10.706058,0.836,16.2247,,,0.0,0.837,,10.334127,,Europe,Southern Europe
MNE,2018,5.5229,20686.5713243978,66.813,45.0,2.2,36.135536,0.867,8.71593,77.1595,10.759205,0.825,16.4483,,,0.0,0.834,,10.496824,0.36811927,Europe,Southern Europe
MNE,2017,5.3475,19682.2745280535,66.477,46.0,2.3,35.93859,0.888,8.55,76.9388,10.030194,0.852,16.2725,,,0.0,0.83,,10.7117195,0.36906824,Europe,Southern Europe
MNE,2016,5.237,18797.8924276022,66.141,45.0,2.2,36.064743,0.893,,76.7462,10.216878,0.856,16.0755,,,0.0,0.824,,10.992302,0.38487947,Europe,Southern Europe
MNE,2015,5.161,18263.5985219562,65.806,44.0,2.1,36.060192,0.906,,76.7561,10.434516,0.863,16.3497,,,0.0,0.822,,11.24823,0.39005032,Europe,Southern Europe
MNE,2014,5.192,17674.6124620826,65.471,42.0,,39.068825,0.906,,76.7465,10.597352,0.863,16.3476,,,0.0,0.819,,11.419265,0.31926522,Europe,Southern Europe
MNE,2011,5.146845,17287.4082273473,64.472,,,33.8683,0.889,,76.0684,9.941416,0.849,17.0195,,,0.0,0.811,,11.915589,0.30819854,Europe,Southern Europe
MAR,2022,4.9028,8083.365234375,,,,21.238213,0.683,,,19.794237,0.629,,89.08333,0.0916880055,0.0,,,,,Africa,Northern Africa
MAR,2021,5.0599,8065.98583984375,64.065,,,19.545942,0.683,,74.0419,19.157724,0.624,,,0.2320336840192307,0.0,0.683,,,,Africa,Northern Africa
MAR,2020,4.918,7546.71630859375,63.532,,,20.027437,0.683,6.3176813,73.9199,19.508245,0.611,,,0.210294916945283,0.0,0.679,,,,Africa,Northern Africa
MAR,2019,5.0948,8217.5986328125,62.994,,,19.914429,0.683,,74.2705,18.900434,0.615,7.29,,,0.0,0.682,346.0,12.381488,,Africa,Northern Africa
MAR,2018,5.2081,8072.08642578125,62.453,43.0,,20.286121,0.69,6.0500154,73.9863,17.933472,0.629,7.3,,,0.0,0.676,346.0,12.303077,,Africa,Northern Africa
MAR,2017,5.2537,7921.619140625,61.908,40.0,,20.129702,0.682,6.23,73.6603,19.57815,0.618,7.27,,,0.0,0.67,346.0,12.1533375,,Africa,Northern Africa
MAR,2016,5.235,7632.185546875,61.36,37.0,,19.867258,0.66,,73.284,18.990004,0.626,7.41,,,0.0,0.661,346.0,11.93365,,Africa,Northern Africa
MAR,2015,5.151,7687.69091796875,60.809,36.0,,19.437466,0.669,,72.9197,18.741674,0.623,7.63,,,0.0,0.654,346.0,11.766645,,Africa,Northern Africa
MAR,2014,5.013,7462.15283203125,60.256,39.0,,20.353619,0.66,,72.5377,18.739038,0.62,7.9,90.66667,,0.0,0.644,346.0,11.788693,,Africa,Northern Africa
MAR,2011,4.793151,7052.72705078125,58.581,,,21.52696,0.687,,71.2691,18.562895,0.626,9.49,,,0.0,0.614,346.0,11.938914,,Africa,Northern Africa
MOZ,2022,4.954,1250.77241374562,,,,21.32762,0.572,,,24.049591,0.615,,,0.2278177428076923,2.1353056,,,,,Africa,Sub-Saharan Africa
MOZ,2021,5.0483,1231.86414009585,37.628,,39.6,23.403265,0.54,,59.3247,24.118555,0.609,,,0.5089350921153846,3.064494,0.446,,,,Africa,Sub-Saharan Africa
MOZ,2020,4.7945,1237.94604412225,37.074,,40.4,21.711529,0.548,4.471788,61.1722,24.426674,0.62,,,0.2276931984716981,5.211968,0.453,,,,Africa,Sub-Saharan Africa
MOZ,2019,4.6236,1290.16741374767,36.528,,40.5,26.94919,0.55,,61.1662,24.420183,0.614,23.1947,,,1.961328,0.456,1032.0,12.583029,0.5045398,Africa,Sub-Saharan Africa
MOZ,2018,4.4662,1297.8695484004,35.988,23.0,40.7,22.25087,0.564,4.318279,60.5261,24.143814,0.61,23.1854,,,0.58455914,0.451,1032.0,12.5585575,,Africa,Sub-Saharan Africa
MOZ,2017,4.4166,1291.67147896237,35.455,25.0,40.7,22.8419,0.601,4.39,59.7709,23.977018,0.652,23.0908,,,0.0,0.445,1032.0,12.546465,,Africa,Sub-Saharan Africa
MOZ,2016,4.55,1298.13534161197,34.926,27.0,,20.741661,0.65,,59.038,24.538652,0.701,23.3961,,,0.19858105,0.443,1032.0,12.504389,,Africa,Sub-Saharan Africa
MOZ,2014,4.971,1228.04657905989,33.878,31.0,,24.82702,0.691,,57.2742,23.800087,0.722,24.6784,,,0.11521311,0.433,1032.0,12.239458,0.5399668,Africa,Sub-Saharan Africa
MOZ,2011,4.692764,1085.70449067559,32.336,,,17.41705,0.702,,54.869,23.94324,0.759,25.8642,,,0.0,0.407,1032.0,12.092483,,Africa,Sub-Saharan Africa
MMR,2022,4.3725,4249.87615142487,,,,,0.098,,,23.985634,0.113,,86.58334,0.3713909261538461,5.0203667,,,,,Asia,South-eastern Asia
MMR,2021,4.3942,4113.89331293646,31.448,,5.0,,0.09,,65.6716,24.250412,0.112,,,0.7381542923846154,3.1395168,0.585,,,,Asia,South-eastern Asia
MMR,2020,4.4258,4708.55975221752,31.141,,3.7,,0.527,6.787967,66.797,24.134064,0.562,,,0.198151855654717,0.29762352,0.6,,,,Asia,South-eastern Asia
MMR,2019,4.308,5214.3733068354,30.852,,1.9,6.436735,0.499,,66.6104,24.13019,0.539,2.96,,,1.052032,0.598,2091.0,18.156124,,Asia,South-eastern Asia
MMR,2018,4.3604,4927.25264545659,30.579,29.0,,2.9784868,0.465,6.673929,66.4646,23.574036,0.519,2.96,,,0.1974708,0.59,2091.0,18.27298,,Asia,South-eastern Asia
MMR,2017,4.3078,4670.08072918311,30.322,30.0,,6.681493,0.471,6.7,65.843,23.869825,0.506,3.1,,,4.553596,0.58,2091.0,18.040415,0.3069687,Asia,South-eastern Asia
MMR,2016,4.545,4433.66383667532,30.082,28.0,,8.337853,0.457,,65.685,24.03044,0.51,3.33,,,0.30062234,0.572,2091.0,18.470882,,Asia,South-eastern Asia
MMR,2015,4.395,4214.37299878288,29.858,22.0,,7.888322,0.437,,65.5613,23.79527,0.499,3.34,,,1.2683563,0.562,2091.0,18.618164,0.3806851,Asia,South-eastern Asia
MMR,2014,4.307,3970.66760496497,29.65,21.0,,8.2353325,0.347,,65.0563,23.972143,0.439,3.41,,,0.4053067,0.553,2091.0,18.781971,,Asia,South-eastern Asia
MMR,2011,5.321977,3240.52920071845,29.075,,,,0.28,,63.9007,23.374662,0.361,3.67,,,1.5985693,0.521,2091.0,18.953175,,Asia,South-eastern Asia
NAM,2022,4.6308,9762.77689238507,,,,26.698912,0.884,,,21.56959,0.862,,,0.1683935100192307,0.0,,,,,Africa,Sub-Saharan Africa
NAM,2021,4.4594,9208.58303249427,53.005,,33.0,28.168303,0.884,,59.269,21.259905,0.865,,,0.4582505033173077,0.0,0.615,,,,Africa,Sub-Saharan Africa
NAM,2020,4.5741,9041.76986388145,52.033,,32.6,31.328068,0.887,6.106065,62.829,22.006416,0.874,,,-0.1636347544528301,0.0,0.633,,,,Africa,Sub-Saharan Africa
NAM,2019,4.5711,10009.578071046,51.042,,32.1,30.249819,0.888,,63.075,23.20517,0.862,13.5141,,,0.0,0.639,285.0,9.470348,,Africa,Sub-Saharan Africa
NAM,2018,4.6392,10266.1705545981,50.032,53.0,31.3,28.823032,0.875,6.134818,62.5859,22.147043,0.868,13.7367,,,0.0,0.636,285.0,9.581193,,Africa,Sub-Saharan Africa
NAM,2017,4.4413,10335.2674258223,49.005,51.0,30.5,31.817917,0.866,5.82,62.2931,21.84656,0.863,15.2243,,,0.0,0.635,285.0,9.628292,,Africa,Sub-Saharan Africa
NAM,2016,4.574,10627.6351164612,47.961,52.0,29.6,30.16651,0.882,,61.6825,22.638603,0.886,14.9151,,,0.0,0.632,285.0,9.777152,,Africa,Sub-Saharan Africa
NAM,2015,4.574,10813.2266317649,46.9,53.0,28.8,33.501804,0.882,,60.7002,22.241112,0.887,16.2875,,,0.0,0.628,285.0,9.925947,0.5906661,Africa,Sub-Saharan Africa
NAM,2011,4.885587,9431.04419803693,42.637,,,30.022861,0.889,,56.553,20.363401,0.889,16.1368,,,0.0,0.592,285.0,10.257564,,Africa,Sub-Saharan Africa
NPL,2022,5.3603,4001.69995474296,,,,20.652874,0.73,,,13.707307,0.755,,,0.3367825111538461,0.0,,,,,Asia,Southern Asia
NPL,2021,5.3765,3853.68029623355,21.008,,13.2,23.005156,0.731,,68.4495,13.565106,0.752,,,0.6300538167307692,0.0,0.602,,,,Asia,Southern Asia
NPL,2020,5.2689,3761.80278738364,20.576,,13.6,22.372492,0.745,7.226661,69.2456,12.969758,0.759,,,0.2510065922811321,0.0,0.604,,,,Asia,Southern Asia
NPL,2019,5.1372,3922.08133121317,20.153,,12.0,18.139744,0.739,,69.5576,13.12154,0.763,9.77,,,0.0,0.611,1500.0,23.133001,,Asia,Southern Asia
NPL,2018,4.9127,3719.30777529558,19.74,31.0,10.3,21.96213,0.767,7.1095786,68.9786,13.377121,0.792,9.69,,,0.0,0.601,1500.0,23.137854,,Asia,Southern Asia
NPL,2017,4.8804,3495.52880047287,19.336,31.0,9.6,17.993425,0.794,6.89,68.9099,13.731711,0.822,9.63,,,0.0,0.594,1500.0,23.23475,,Asia,Southern Asia
NPL,2016,4.962,3244.67429968519,18.942,29.0,9.6,16.143753,0.78,,68.7758,14.053777,0.798,9.68,,,0.0,0.586,1500.0,23.404219,,Asia,Southern Asia
NPL,2015,4.793,3260.03499791081,18.557,27.0,10.4,14.686308,0.776,,67.4562,13.174454,0.783,9.83,,,0.0,0.579,1500.0,22.814993,,Asia,Southern Asia
NPL,2014,4.514,3152.29326135895,18.182,29.0,,13.994912,0.76,,68.0855,13.008522,0.778,9.93,,,0.0,0.576,1500.0,23.62845,,Asia,Southern Asia
NPL,2011,4.474119,2763.8283230007,17.108,,,11.626247,0.813,,67.313,12.986729,0.832,10.7315,,,0.0,0.553,1500.0,23.700996,,Asia,Southern Asia
NLD,2022,7.403,59249.1670039699,,,,,0.953,,,11.535519,0.924,,76.89294,0.2319244584807692,0.0,,,,,Europe,Western Europe
NLD,2021,7.4149,57334.7049607832,92.572,,1.4,40.1583,0.958,,81.6873,10.367669,0.931,,,0.2629108676442308,0.0,0.941,,,,Europe,Western Europe
NLD,2020,7.464,54275.0030465677,92.236,,1.4,40.475815,0.961,11.539022,81.6381,11.57693,0.933,,,0.2528956365283019,0.0,0.939,,,0.2599421,Europe,Western Europe
NLD,2019,7.4489,56784.0372529824,91.876,,1.4,39.737534,0.97,,82.0455,11.1765785,0.94,9.27,,,0.0,0.943,778.0,3.1293,0.29248333,Europe,Western Europe
NLD,2018,7.4876,56060.9136269404,91.49,82.0,1.7,39.27495,0.966,11.760834,81.7741,11.252736,0.945,9.09,,,0.0,0.939,778.0,3.1828907,0.2812108,Europe,Western Europe
NLD,2017,7.4413,55088.6338006744,91.077,82.0,1.5,39.19184,0.97,11.71,81.7291,10.870843,0.944,9.61,,,0.0,0.937,778.0,3.1847901,0.2853582,Europe,Western Europe
NLD,2016,7.377,53847.8265545448,90.635,83.0,1.7,38.91114,0.968,,81.547,10.672478,0.939,9.33,,,0.0,0.933,778.0,3.2281492,0.2817357,Europe,Western Europe
NLD,2015,7.339,52974.1162200949,90.173,84.0,1.5,37.464493,0.968,,81.4821,10.766013,0.939,9.31,,,0.0,0.932,778.0,3.3100996,0.2824158,Europe,Western Europe
NLD,2014,7.378,52186.9973861206,89.69,83.0,,37.540203,0.969,,81.6425,11.581054,0.941,9.28,85.48896,,0.0,0.931,778.0,3.4517539,0.2863142,Europe,Western Europe
NLD,2011,7.512336,52594.2290064164,87.879,,,35.989815,0.978,,81.0999,10.783998,0.945,8.4,,,0.0,0.927,778.0,4.1901207,0.27750087,Europe,Western Europe
NZL,2022,7.1229,45185.312534188,,,,,0.975,,,11.447192,0.963,,90.92702,0.1327883975480769,0.0,,,,,Oceania,Australia and New Zealand
NZL,2021,7.1998,44041.9028085687,86.789,,3.3,,0.961,,82.4513,11.178739,0.951,,,-0.0270887940765384,0.0,0.937,,,,Oceania,Australia and New Zealand
NZL,2020,7.2766,42052.1409677726,86.699,,3.5,36.453613,0.969,11.390235,82.7419,10.975178,0.955,,,-0.1064382603069811,0.0,0.936,,,,Oceania,Australia and New Zealand
NZL,2019,7.2996,43272.5669090792,86.615,,3.9,31.840029,0.977,,82.5665,11.082633,0.964,10.2951,,,0.0,0.937,1732.0,0.9660047,,Oceania,Australia and New Zealand
NZL,2018,7.3075,42916.8698156619,86.538,87.0,4.4,33.688034,0.975,11.333543,82.3803,11.06043,0.965,10.6598,,,0.0,0.936,1732.0,0.944608,,Oceania,Australia and New Zealand
NZL,2017,7.3238,42204.7457412663,86.466,89.0,4.2,33.01485,0.977,11.25,82.2189,10.887161,0.963,12.1421,,,0.0,0.935,1732.0,0.89306,,Oceania,Australia and New Zealand
NZL,2016,7.314,41628.3999132424,86.4,90.0,3.3,33.204487,0.977,,82.07,11.062213,0.963,11.5191,,,0.0,0.934,1732.0,0.92038673,,Oceania,Australia and New Zealand
NZL,2015,7.334,41014.6870825625,86.341,91.0,2.8,33.207623,0.977,,81.9765,10.319308,0.963,11.1336,,,0.0,0.931,1732.0,0.92590165,,Oceania,Australia and New Zealand
NZL,2014,7.286,40350.6452893998,86.281,91.0,,32.803265,0.977,,81.7921,10.461398,0.963,10.5879,92.86563,,0.0,0.93,1732.0,0.9519009,,Oceania,Australia and New Zealand
NZL,2011,7.372486,38100.7250000863,86.1,,,31.947412,0.977,,80.8863,10.518891,0.965,10.989,,,0.0,0.922,1732.0,1.0539498,,Oceania,Australia and New Zealand
NIC,2022,6.2588,5822.35352470586,,,,,0.122,,,25.396149,0.194,,77.75,0.1447104423846154,0.0,,,,,Americas,Latin America and the Caribbean
NIC,2021,6.1646,5692.03506666483,59.277,,,27.118277,0.134,,73.8368,25.600409,0.2,,,0.3468510152884615,0.0,0.667,,,,Americas,Latin America and the Caribbean
NIC,2020,5.9721,5230.57404857125,59.012,,,25.44272,0.184,6.747723,71.7954,25.862938,0.252,,,0.3223442579056604,0.0,0.654,,,,Americas,Latin America and the Caribbean
NIC,2019,6.1371,5398.1074449382,58.76,,,25.725454,0.192,,74.0543,25.916445,0.254,4.66,,,0.0,0.664,2280.0,9.967102,,Americas,Latin America and the Caribbean
NIC,2018,6.105,5636.7151123345,58.522,25.0,,23.226189,0.205,6.747723,73.8497,25.484627,0.268,5.04,,,0.0,0.662,2280.0,10.030698,,Americas,Latin America and the Caribbean
NIC,2017,6.141,5915.38972207813,58.299,26.0,,23.849274,0.569,7.26,73.5536,25.586405,0.609,4.73,,,0.0,0.659,2280.0,10.109499,,Americas,Latin America and the Caribbean
NIC,2016,6.071,5734.36752893924,58.09,26.0,,23.268984,0.659,,73.2562,25.931799,0.689,4.59,,,0.0,0.653,2280.0,10.401489,,Americas,Latin America and the Caribbean
NIC,2015,5.992,5563.04741059562,57.895,27.0,,22.308142,0.655,,72.983,25.881308,0.7,4.47,,,0.0,0.647,2280.0,10.693715,,Americas,Latin America and the Caribbean
NIC,2014,5.828,5385.50726342835,57.7,28.0,,21.76347,0.666,,72.8121,25.6066,0.702,4.95,,,0.0,0.641,2280.0,10.869225,0.46156293,Americas,Latin America and the Caribbean
NIC,2011,5.114866,4805.43952456368,57.113,,,20.192785,0.652,,72.4162,25.253944,0.727,5.94,,,0.0,0.622,2280.0,11.440397,,Americas,Latin America and the Caribbean
NER,2022,4.5013,1274.641741468,,,,9.551931,0.814,,,27.365149,0.812,,,0.1644284151346154,2.4839761,,,,,Africa,Sub-Saharan Africa
NER,2021,5.0035,1186.53001108986,16.751,,30.5,10.047441,0.797,,61.5763,28.20508,0.795,,,0.2271042417307692,4.6886034,0.4,,,,Africa,Sub-Saharan Africa
NER,2020,5.0741,1214.54097579798,16.626,,,9.290918,0.776,2.682462,61.4506,27.928488,0.78,,,0.2175887707698113,3.431463,0.401,,,,Africa,Sub-Saharan Africa
NER,2019,4.9096,1217.43553021521,16.517,,16.6,9.832031,0.789,,62.8967,27.921494,0.794,10.1456,,,2.0304222,0.406,151.0,17.699299,,Africa,Sub-Saharan Africa
NER,2018,4.6275,1193.27276197444,16.425,34.0,11.9,10.6659355,0.799,2.69209,62.4544,28.130678,0.786,10.1255,,,0.8238451,0.399,151.0,17.74849,0.37259424,Africa,Sub-Saharan Africa
NER,2017,4.1655,1155.9738499994,16.35,33.0,10.0,8.902389,0.833,2.61,62.1599,27.537033,0.819,10.1516,,,0.81424516,0.39,151.0,17.705456,,Africa,Sub-Saharan Africa
NER,2016,4.028,1143.81740675996,16.29,35.0,,9.933257,0.843,,61.6288,28.383844,0.826,10.2239,,,1.4339147,0.383,151.0,17.535795,,Africa,Sub-Saharan Africa
NER,2015,3.856,1124.3675180109,16.247,34.0,,11.9901905,0.833,,61.0827,27.38755,0.811,10.3889,,,2.648035,0.376,151.0,17.383081,,Africa,Sub-Saharan Africa
NER,2014,3.845,1119.09485310033,16.219,35.0,,11.776208,0.832,,60.786,27.90999,0.819,10.6526,,,0.0,0.37,151.0,17.043962,0.34276575,Africa,Sub-Saharan Africa
NER,2011,4.121817,1010.2887544961,16.216,,,9.6258135,0.841,,58.9941,27.896187,0.817,10.438,,,0.017357979,0.346,151.0,16.744957,0.31451714,Africa,Sub-Saharan Africa
NGA,2022,4.9806,4963.16031295929,,,,,0.624,,,26.97239,0.642,,98.42249,0.2015455577115384,1.2825956,,,,,Africa,Sub-Saharan Africa
NGA,2021,4.552,4922.63245237148,52.746,,21.3,,0.634,,52.676,27.502075,0.641,,,0.3266061038461538,1.4236088,0.535,,,,Africa,Sub-Saharan Africa
NGA,2020,4.7593,4865.08683226646,51.958,,19.8,,0.653,5.0383425,52.887,27.261023,0.653,,,0.1966367136415094,1.3977997,0.535,,,,Africa,Sub-Saharan Africa
NGA,2019,4.7241,5076.36829032891,51.157,,17.3,,0.656,,52.9104,27.25506,0.64,6.87,,,1.1239299,0.538,1150.0,12.561923,,Africa,Sub-Saharan Africa
NGA,2018,5.2646,5089.77763414445,50.344,27.0,15.1,,0.666,5.0383425,52.5536,27.213102,0.643,6.95,,,1.5731828,0.531,1150.0,12.610187,0.35127744,Africa,Sub-Saharan Africa
NGA,2017,5.1554,5120.00559788163,49.519,27.0,13.6,,0.66,4.25,52.3052,27.39415,0.645,7.06,,,1.8439667,0.526,1150.0,12.706434,,Africa,Sub-Saharan Africa
NGA,2016,5.074,5209.07415521709,48.683,28.0,12.3,,0.659,,52.0427,27.412397,0.654,7.22,,,2.023142,0.521,1150.0,12.853529,,Africa,Sub-Saharan Africa
NGA,2015,4.875,5429.09962094365,47.838,26.0,11.0,,0.645,,51.8413,27.282621,0.642,7.31,,,4.61478,0.516,1150.0,12.916796,0.3587978,Africa,Sub-Saharan Africa
NGA,2014,5.268,5424.92451133366,46.982,27.0,,,0.653,,51.7911,27.116371,0.657,7.59,98.43392,,5.538552,0.512,1150.0,12.777483,,Africa,Sub-Saharan Africa
NGA,2011,4.855947,4975.63820143437,44.366,,,,0.643,,51.3573,27.250563,0.652,8.65,,,1.1005433,0.492,1150.0,12.589704,,Africa,Sub-Saharan Africa
MKD,2022,5.2536,17128.642858956,,,,,0.755,,,11.71198,0.795,,94.60903,0.3505973809615385,0.0,,,,,Europe,Southern Europe
MKD,2021,5.199,16708.4829440334,58.786,,6.9,27.248259,0.777,,73.8415,11.43214,0.826,,,1.1538462051923075,0.0,0.77,,,,Europe,Southern Europe
MKD,2020,5.1012,15779.6789460665,58.482,,6.0,25.92342,0.786,7.296405,75.1677,11.785697,0.821,,,0.7785887751320755,0.0,0.774,,,,Europe,Southern Europe
MKD,2019,5.1598,16773.0272446978,58.208,,5.0,25.82711,0.802,,77.2928,12.2333765,0.836,7.15,,,0.0,0.784,619.0,12.744707,0.33505884,Europe,Southern Europe
MKD,2018,5.2736,16145.5230712521,57.963,37.0,3.2,25.874708,0.763,6.816772,77.3142,12.07525,0.803,7.22,,,0.0,0.779,619.0,12.955864,0.329607,Europe,Southern Europe
MKD,2017,5.1848,15706.4316922223,57.748,35.0,3.1,25.481066,0.779,6.82,76.4766,11.578537,0.78,7.23,,,0.0,0.773,619.0,13.185516,0.34200203,Europe,Southern Europe
MKD,2016,5.175,15553.4269657557,57.563,37.0,3.1,25.286066,0.742,,76.0296,11.679606,0.704,7.27,,,0.0,0.767,619.0,13.348881,0.3453469,Europe,Southern Europe
MKD,2015,5.121,15139.2395915221,57.408,42.0,3.6,25.189909,0.752,,75.9814,11.667088,0.717,7.28,,,0.0,0.762,619.0,13.571972,0.3559466,Europe,Southern Europe
MKD,2014,5.007,14596.5885534152,57.284,45.0,,24.524715,0.765,,75.9347,11.85508,0.741,7.43,,,0.0,0.755,619.0,13.772345,0.35205436,Europe,Southern Europe
MKD,2011,4.369255,13807.4543796362,57.092,,,25.571646,0.844,,75.1869,10.965837,0.801,5.91,,,0.0,0.741,619.0,14.58785,0.39374107,Europe,Southern Europe
OWID_CYN,2021,5.4666,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2020,5.5355,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2019,5.5355,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2018,5.7177,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2017,5.8348,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2016,5.81,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2015,5.771,,,,,,,,,,,,,,,,,,,,
OWID_CYN,2014,5.695,,,,,,,,,,,,,,,,,,,,
NOR,2022,7.3155,67296.1592393661,,,,,0.966,,,1.6485492,0.941,,92.18514,0.2809947864903846,0.0,,,,,Europe,Northern Europe
NOR,2021,7.3651,65915.5291433739,83.323,,1.2,41.58658,0.957,,83.2339,0.9751161,0.927,,,0.0913147440384615,0.0,0.961,,,,Europe,Northern Europe
NOR,2020,7.3925,63776.1609653442,82.974,,1.0,38.3942,0.957,11.233873,83.1951,1.9717531,0.926,,,0.0097771376584905,0.0,0.959,,,,Europe,Northern Europe
NOR,2019,7.488,64983.3542076922,82.616,,1.0,39.8572,0.974,,82.9552,1.0335215,0.956,9.91,,,0.0,0.961,1414.0,1.1047429,0.27742285,Europe,Northern Europe
NOR,2018,7.5539,64696.4711118363,82.248,84.0,1.1,39.271053,0.985,11.209513,82.7605,1.6358247,0.969,10.1298,,,0.0,0.962,1414.0,1.1018914,0.27560863,Europe,Northern Europe
NOR,2017,7.5937,64589.5559196863,81.871,85.0,1.1,38.60422,0.988,11.24,82.624,1.171233,0.969,10.3772,,,0.0,0.959,1414.0,1.0702112,0.2698733,Europe,Northern Europe
NOR,2016,7.537,63547.6870499471,81.485,85.0,1.2,38.780148,0.988,,82.4147,2.0308216,0.969,11.0784,,,0.0,0.955,1414.0,1.1695822,0.28493744,Europe,Northern Europe
NOR,2015,7.498,63371.8884980765,81.091,88.0,1.1,38.311626,0.988,,82.2718,1.782084,0.97,10.5871,,,0.0,0.953,1414.0,1.2835399,0.27496895,Europe,Northern Europe
NOR,2014,7.522,62838.5157269158,80.692,86.0,,38.610123,0.988,,82.0859,2.074856,0.97,10.0608,,,0.0,0.952,1414.0,1.4088799,0.26752627,Europe,Northern Europe
NOR,2011,7.524001,61551.2140746977,79.455,,,41.78127,0.989,,81.243,1.583939,0.972,11.8475,,,0.0,0.944,1414.0,1.7197739,0.25300366,Europe,Northern Europe
OMN,2014,6.853,35032.2568523309,80.145,45.0,,,0.637,,77.4462,27.7572,0.435,4.68,,,0.0,0.814,125.0,14.251802,,Asia,Western Asia
PAK,2022,4.5554,5376.96685550493,,,,,0.364,,,21.19356,0.512,,92.58145,0.1862468670576923,0.3129441,,,,,Asia,Southern Asia
PAK,2021,4.5158,5233.45951606109,37.44,,12.9,11.314495,0.322,,66.0979,21.107174,0.467,,,0.4189740576923076,0.18884875,0.544,,,,Asia,Southern Asia
PAK,2020,4.934,5004.35224191866,37.165,,8.7,11.010473,0.302,5.079235,66.2695,20.339725,0.443,,,0.2696138579913207,0.14876974,0.543,,,,Asia,Southern Asia
